0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	1	2	3	4	5	6	7	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	8	0	0	0	0	0	0	
0	0	0	0	8	0	8	0	0	0	0	0	
0	0	0	8	0	0	0	8	0	0	0	0	
0	0	8	0	0	0	0	0	8	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	1	2	3	4	5	6	7	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	8	0	0	0	0	0	0	
0	0	0	0	8	0	8	0	0	0	0	0	
0	0	0	8	0	0	0	8	0	0	0	0	
0	0	8	0	0	0	0	0	8	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	1	2	3	4	5	6	7	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	8	0	0	0	0	0	0	
0	0	0	0	8	0	8	0	0	0	0	0	
0	0	0	8	0	0	0	8	0	0	0	0	
0	0	8	0	0	0	0	0	8	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	4	0	0	0	0	0	0	
0	0	1	2	3	0	5	6	7	0	0	0	
0	0	0	0	0	8	0	0	0	0	0	0	
0	0	0	0	8	0	8	0	0	0	0	0	
0	0	0	8	0	0	0	8	0	0	0	0	
0	0	8	0	0	0	0	0	8	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	4	0	0	0	0	0	0	
0	0	1	2	3	0	5	6	7	0	0	0	
0	0	0	0	0	8	0	0	0	0	0	0	
0	0	0	0	8	0	8	0	0	0	0	0	
0	0	0	8	0	0	0	8	0	0	0	0	
0	0	8	0	0	0	0	0	8	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	-400	0	0	0	0	0	0	
0	0	0	2	3	0	5	6	0	0	0	0	
0	0	1	0	0	8	0	0	7	0	0	0	
0	0	0	8	8	0	8	8	0	0	0	0	
0	0	8	0	0	0	0	0	8	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	-400	0	0	0	0	0	0	
0	0	0	2	3	0	-500	6	0	0	0	0	
0	0	1	0	0	8	0	0	7	0	0	0	
0	0	0	8	-800	0	8	8	0	0	0	0	
0	0	8	0	0	0	0	0	8	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	-400	0	0	0	0	0	0	
0	0	0	2	3	0	-500	6	0	0	0	0	
0	0	1	0	0	8	0	0	7	0	0	0	
0	0	0	8	-800	0	8	8	0	0	0	0	
0	0	8	0	0	0	0	0	8	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	-400	0	0	0	0	0	0	
0	0	0	2	3	8	-500	6	0	0	0	0	
0	0	1	0	0	0	8	0	-700	0	0	0	
0	0	0	8	-800	0	0	-800	0	0	0	0	
0	0	-800	0	0	0	0	0	8	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	-400	0	0	0	0	0	0	
0	0	0	2	0	8	-500	0	0	0	0	0	
0	0	1	0	3	0	8	6	-700	0	0	0	
0	0	0	-800	-800	0	0	-800	0	0	0	0	
0	0	-800	0	0	0	0	0	8	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	-392	0	0	0	0	0	0	
0	0	0	2	0	0	-492	0	0	0	0	0	
0	0	0	0	3	0	0	0	-700	0	0	0	
0	0	1	-800	-800	0	0	-794	8	0	0	0	
0	0	-800	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	-392	0	0	0	0	0	0	
0	0	0	2	0	0	-492	0	0	0	0	0	
0	0	0	0	0	0	0	0	-700	0	0	0	
0	0	1	-800	-797	0	0	-794	8	0	0	0	
0	0	-800	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	8	0	0	0	0	0	0	
0	0	0	0	0	-400	8	0	0	0	0	0	
0	0	0	2	0	0	-500	0	0	0	0	0	
0	0	0	0	0	0	0	0	-692	0	0	0	
0	0	0	-800	-797	0	0	-800	0	0	0	0	
0	0	-799	0	0	0	0	6	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	8	0	0	0	0	0	0	
0	0	0	0	0	-400	8	0	0	0	0	0	
0	0	0	0	0	0	-500	0	0	0	0	0	
0	0	0	2	0	0	0	0	-692	0	0	0	
0	0	0	-800	-800	0	0	-800	0	0	0	0	
0	0	-799	0	3	0	0	6	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	8	8	0	0	0	0	0	
0	0	0	0	0	-400	0	0	0	0	0	0	
0	0	0	0	0	0	-500	0	8	0	0	0	
0	0	0	2	0	0	0	0	-700	0	0	0	
0	0	0	-800	-800	0	0	-800	0	0	0	0	
0	0	-800	0	3	0	0	0	0	0	0	0	
0	0	1	0	0	0	0	6	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	8	8	0	0	0	0	0	
0	0	0	0	0	-400	0	0	0	0	0	0	
0	0	0	0	0	0	-500	0	8	0	0	0	
0	0	0	0	0	0	0	0	-700	0	0	0	
0	0	0	-798	-800	0	0	-800	0	0	0	0	
0	0	-800	0	0	0	0	0	0	0	0	0	
0	0	1	0	3	0	0	6	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	8	8	0	0	0	0	0	
0	0	0	0	0	-400	0	0	8	0	0	0	
0	0	0	0	0	0	-500	0	0	0	0	0	
0	0	0	0	0	0	0	0	-700	0	0	0	
0	0	0	-798	-800	0	0	-800	0	0	0	0	
0	0	-800	0	0	0	0	0	0	0	0	0	
0	0	0	0	3	0	0	0	0	0	0	0	
0	0	1	0	0	0	0	6	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	8	8	0	0	0	0	0	
0	0	0	0	0	-400	0	0	8	0	0	0	
0	0	0	0	0	0	-500	0	0	0	0	0	
0	0	0	0	0	0	0	0	-700	0	0	0	
0	0	0	-800	-800	0	0	-800	0	0	0	0	
0	0	-800	2	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	1	0	3	0	0	6	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	8	8	0	8	0	0	0	
0	0	0	0	0	-400	0	0	0	0	0	0	
0	0	0	0	0	0	-500	0	0	0	0	0	
0	0	0	0	0	0	0	0	-700	0	0	0	
0	0	0	-800	-800	0	0	-800	0	0	0	0	
0	0	-800	2	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	3	0	0	0	0	0	0	0	
0	0	1	0	0	0	0	6	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	8	8	0	8	0	0	0	
0	0	0	0	0	-400	0	0	0	0	0	0	
0	0	0	0	0	0	-500	0	0	0	0	0	
0	0	0	0	0	0	0	0	-700	0	0	0	
0	0	0	-800	-800	0	0	-800	0	0	0	0	
0	0	-800	0	0	0	0	0	0	0	0	0	
0	0	0	2	0	0	0	0	0	0	0	0	
0	0	0	0	3	0	0	0	0	0	0	0	
0	0	1	0	0	0	0	6	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	8	8	0	8	0	0	0	
0	0	0	0	0	-400	0	0	0	0	0	0	
0	0	0	0	0	0	-500	0	0	0	0	0	
0	0	0	0	0	0	0	0	-700	0	0	0	
0	0	0	-800	-800	0	0	-800	0	0	0	0	
0	0	-800	0	0	0	0	0	0	0	0	0	
0	0	0	2	0	0	0	0	0	0	0	0	
0	0	0	0	3	0	0	0	0	0	0	0	
0	0	1	0	0	0	0	6	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	8	8	0	8	0	0	0	
0	0	0	0	0	-400	0	0	0	0	0	0	
0	0	0	0	0	0	-500	0	0	0	0	0	
0	0	0	0	0	0	0	0	-700	0	0	0	
0	0	0	-800	-800	0	0	-800	0	0	0	0	
0	0	-800	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	2	-300	0	0	0	0	0	0	0	
0	0	1	0	0	0	0	6	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	8	8	0	8	0	0	0	
0	0	0	0	0	-400	0	0	0	0	0	0	
0	0	0	0	0	0	-500	0	0	0	0	0	
0	0	0	0	0	0	0	0	-700	0	0	0	
0	0	0	-800	-800	0	0	-800	0	0	0	0	
0	0	-800	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	2	-300	0	0	0	0	0	0	0	
0	0	1	0	0	0	0	6	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	8	8	0	8	0	0	0	
0	0	0	0	0	-400	0	0	0	0	0	0	
0	0	0	0	0	0	-500	0	0	0	0	0	
0	0	0	0	0	0	0	0	-700	0	0	0	
0	0	0	-800	-800	0	0	-800	0	0	0	0	
0	0	-800	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-300	0	0	0	0	0	0	0	
0	0	1	2	0	0	0	6	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	8	8	0	8	0	0	0	
0	0	0	0	0	-400	0	0	0	0	0	0	
0	0	0	0	0	0	-500	0	0	0	0	0	
0	0	0	0	0	0	0	0	-700	0	0	0	
0	0	0	-800	-800	0	0	-800	0	0	0	0	
0	0	-800	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-300	0	0	0	0	0	0	0	
0	0	1	2	0	0	0	6	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	-100	-200	0	-400	0	-600	0	0	0	0	
0	0	0	0	0	0	-500	0	0	0	0	0	
0	0	0	0	0	0	0	0	-700	0	0	0	
0	0	0	-800	-800	0	0	-800	0	0	0	0	
0	0	-800	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-300	8	8	0	8	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	
